timestamp,tweet_text,username,all_hashtags,retweet_count,favourites_count
12/2/2019 12:22,"Messi 🐐 is the best player on the planet!  It is not until he retires, that we really will understand how good he was!  He makes things that are complicated so easy to do!  #Messi is indeed the #GOAT https://t.co/dO3D0AMeAW",LM_TheBestEver,"[u'Messi', u'GOAT']",61,
12/2/2019 12:22,"As we all know TROPHIES play vital role in #BallonDor along with goals and assists and #Ronaldo had both of them ,,,,, SO #CristianoRonaldo deserve #BallonDor2019                   And I’m pretty sure that #Messi fans will also agree with me 😩😩😩 https://t.co/jcfcD9dWd3",sana123_2,"[u'BallonDor', u'Ronaldo', u'CristianoRonaldo', u'BallonDor2019', u'Messi']",1426,
12/2/2019 12:22,#MyMentalHealthIn3Words #Arhaanisback #ManishPandey #BringBaggaBack #bullettrain #ReleaseChidambaram #RelianceJio #MESSI #UAENationalDay https://t.co/yQoIBnkfOa Girlfriend ho tu aisi,firozshah07,"[u'MyMentalHealthIn3Words', u'Arhaanisback', u'ManishPandey', u'BringBaggaBack', u'bullettrain', u'ReleaseChidambaram', u'RelianceJio', u'MESSI', u'UAENationalDay']",2283,2889
12/2/2019 12:22,Gonna tell my kids this was Lionel Messi. Because no one can be him #Messi #BallonDor2019 #BallonDor2019 https://t.co/TblXy5N6yA,Anshjai08003018,"[u'Messi', u'BallonDor2019', u'BallonDor2019']",1,
12/2/2019 12:22,Barcelona's fate depends on this two individuals. Messi deserves the 2019 title.. The guy changes the whole game once the ball is on his feet.   #BallonDor2019  #MESSI  #KOTLoyalsOnly https://t.co/1zmZLvAGAW,dankamaah,"[u'BallonDor2019', u'MESSI', u'KOTLoyalsOnly']",4219,4829
12/2/2019 12:22,Hacks on social media accounts   #facebook #twitter #snapschat #instagram #Ronaldo #BallonDor2019 #Messi #TwitterMomentsOfTheDecade #MondayMotivation #mondaythoughts,nkemjay_,"[u'facebook', u'twitter', u'snapschat', u'instagram', u'Ronaldo', u'BallonDor2019', u'Messi', u'TwitterMomentsOfTheDecade', u'MondayMotivation', u'mondaythoughts']",162,
12/2/2019 12:21,Rooting for the🐐🐐🐐 #BallonDor2019 #MESSI #GOAT https://t.co/5VJnbo8xWt,bitchiamdoreen,"[u'BallonDor2019', u'MESSI', u'GOAT']",22,
12/2/2019 12:21,Messi fans would not be very happy with your question because  #letsdiskuss #football #Messi #messy  https://t.co/0OeTCZZbxu,Letsdiskuss,"[u'letsdiskuss', u'football', u'Messi', u'messy']",2033,2948
12/2/2019 12:20,Soon!  6th #BallonDor Loading for #MESSI #BallonDor2019 https://t.co/12iGUuoBlz,im_abhatti,"[u'BallonDor', u'MESSI', u'BallonDor2019']",74,
12/2/2019 12:20,Enjoy big match #AtleticoBarcelona in #LaLiga !!! Enjoy great #Messi goal in #LEGO version. [ full video 🎥  https://t.co/upYnQzGOIM ] #AtleticoMadrid #AtléticoDeMadrid #FCB #FCBarcelona #LegoFootball #LegoFutbal #LegoSoccer #LegoSport https://t.co/HotWvL2CGT,LegoFootball,"[u'AtleticoBarcelona', u'LaLiga', u'Messi', u'LEGO', u'AtleticoMadrid', u'Atl\xe9ticoDeMadrid', u'FCB', u'FCBarcelona', u'LegoFootball', u'LegoFutbal', u'LegoSoccer', u'LegoSport']",910,
12/2/2019 12:20,Tweeter go shut down if messi wins the balon  d or ahead of Ronaldo and van dijk #MESSI #BallonDor2019,official_ade1,"[u'MESSI', u'BallonDor2019']",3082,3191
12/2/2019 12:19,He needs a bigger table for his 6th #BallonDor #BallonDor2019 #MESSI https://t.co/DlRATvJj9g,CFC_Avinash,"[u'BallonDor', u'BallonDor2019', u'MESSI']",86,
12/2/2019 12:17,#BallonDor2019 and #MESSI already trending twitter ain't ready for Messi FC today https://t.co/8jnbmCEydJ,arnab4648,"[u'BallonDor2019', u'MESSI']",1020,
12/2/2019 12:16,"14"" Magic Flip Tip human hair is available at a promo price oo. Buy and get an Ankara and lashes .#lagos #lagoshairseller #osogbo #tachabbnaija #mercyeke #bbnaija2019 #wizkidayo #ronaldo #messi #bobrisky #jaruma… https://t.co/3YK2fpbb3v",Teecollection1,"[u'lagos', u'lagoshairseller', u'osogbo', u'tachabbnaija', u'mercyeke', u'bbnaija2019', u'wizkidayo', u'ronaldo', u'messi', u'bobrisky', u'jaruma']",159,
12/2/2019 12:16,Beautiful read.  #Messi #BallonDor  https://t.co/PcmOVFNCyS,KrParajulee,"[u'Messi', u'BallonDor']",9439,10938
12/2/2019 12:15,#FAQ: How to deposit using using USSD via VODAFONE  Play here👉 https://t.co/rceiYva7DR Register here👉https://t.co/4s5w1SRvlO . . #Betyetu #CreateABet #TopPlayers #BallonDor2019 #Ronaldo #Messi #VanDijk #Salah #Mane #Juventus #RealMadrid #Roma #Bayern #AskManifest #Vodafone #MTN https://t.co/rirCqa6a0C,betyetughana,"[u'FAQ', u'Betyetu', u'CreateABet', u'TopPlayers', u'BallonDor2019', u'Ronaldo', u'Messi', u'VanDijk', u'Salah', u'Mane', u'Juventus', u'RealMadrid', u'Roma', u'Bayern', u'AskManifest', u'Vodafone', u'MTN']",719,
12/2/2019 12:14,Hope #BallonDor2019  #MESSI https://t.co/TeKPOdko3J,mjihoait,"[u'BallonDor2019', u'MESSI']",18,
12/2/2019 12:14,Still looking better than many Bollywood stars....#Brahmastra #MESSI https://t.co/CkrRFEIOWj,iamkeshav_ky,"[u'Brahmastra', u'MESSI']",89,
12/2/2019 12:12,Ronaldo has the honor to be compared with the Greatest of all time #MESSI🐐 #BallonDor2019 #MESSIX,i_nshtin,"[u'MESSI', u'BallonDor2019', u'MESSIX']",257,
12/2/2019 12:12,Its lunch time... Will you like to have a taste of this amazing mozzarella recipe? . . . #EchoesOfCalabar #Echoes #Calabar #Nigeria #Messi #BallonDor2019 #Ronaldo #MrPresident #WarriTwitterHangout #OwerriNkwobiTickets #SocialMediaBill https://t.co/gN07dJwOq0,echoesofcalabar,"[u'EchoesOfCalabar', u'Echoes', u'Calabar', u'Nigeria', u'Messi', u'BallonDor2019', u'Ronaldo', u'MrPresident', u'WarriTwitterHangout', u'OwerriNkwobiTickets', u'SocialMediaBill']",4766,7482
12/2/2019 12:10,Only for Messi fans like and I will follow you #messi #PromisesMadePromisesKept https://t.co/5yQazVzkVM,xmichael_carter,"[u'messi', u'PromisesMadePromisesKept']",121,
12/2/2019 12:10,Is this true though? #BallonDor2019 #Messi #VanDijk https://t.co/DLB1grSxth,Tkaynoel,"[u'BallonDor2019', u'Messi', u'VanDijk']",2218,2940
12/2/2019 12:09,#Messi #LionelMessi #AtletiBarca #ATLBAR #Barcelona   Very similar to the last minute decider goal at Santiago Bernabéu where he did this🙌 https://t.co/L5tYE00mr8 https://t.co/QogEWQ0roq,AceOfRoyalFlush,"[u'Messi', u'LionelMessi', u'AtletiBarca', u'ATLBAR', u'Barcelona']",75,
12/2/2019 12:09,@STermined #Messi  I love #Ronaldo too but #Messi is definitely the G.O.A.T. today  #Soccer  #Football  #BallonDor2019 https://t.co/BN2kzuoIlP,Phidd,"[u'Messi', u'Ronaldo', u'Messi', u'Soccer', u'Football', u'BallonDor2019']",1912,8492
12/2/2019 12:09,@ChampionsLeague Only one #Messi #MessiBallonDor2019 #Ballondor,Mehreta,"[u'Messi', u'MessiBallonDor2019', u'Ballondor']",55,
12/2/2019 12:09,Reports: #Messi wins #BallondOr https://t.co/av7M0UN55f https://t.co/mthoMCe4rO,NEWSamSport,"[u'Messi', u'BallondOr']",170,
12/2/2019 12:08,"Dear Lord, please give me a son with such magical legs and he shall make me proud #MESSI #messilover #barcafan #barcelona #BallonDor2019 https://t.co/FA9Hd7fddo",onuorahamarachi,"[u'MESSI', u'messilover', u'barcafan', u'barcelona', u'BallonDor2019']",553,
12/2/2019 12:08,I think #Messi is going to be crowned #TheBest FIFA Men's Player. Who do you think will win? https://t.co/vMWAnpMtdj,SBeb21,"[u'Messi', u'TheBest']",1509,7892
12/2/2019 12:07,"@Brainsmartive @americaee23 Not that I want #Messi to win per se, but football is a team sport. This price is for a player. Cruyff didn't win 1974. Still the best player at that world cup by far..etc etc etc. #BallonDor2019",Gettunoiu,"[u'Messi', u'BallonDor2019']",885,
12/2/2019 12:07,I’m retweeting this with faith ☹️🤞🏿.    🚫🧢 #BallonDor2019 #Virgil #Ronaldo #Messi  #Football 🙈🏈&lt;⚽️ #Soccer #IsaidWhatIsaid https://t.co/yClNZeEMOx https://t.co/SUB8JmwYSr,TheComeUpClass,"[u'BallonDor2019', u'Virgil', u'Ronaldo', u'Messi', u'Football', u'Soccer', u'IsaidWhatIsaid']",317,
12/2/2019 12:07,"I feel happy whenever I see or hear ""Messi"". Maybe it's just me though.🤷‍♂️🙄 He's just too awesome. Unarguably, the rabbit is also very good. Yunno?🤷‍♂️🤷‍♂️#BallonDor2019 #MESSI",Oye_nla,"[u'BallonDor2019', u'MESSI']",32,
12/2/2019 12:06,"@DeeKurtaj This is what I’m saying. In 2017/18  season #Ronaldo had better stats than #Messi of this season, Cris also won a #ChampionsLeague. But, they gave it to #Modric and not to #Cristiano. This season Messi has the best stats, but didn’t won a Champions League, so Van Dijk deserves.",florentimeraj,"[u'Ronaldo', u'Messi', u'ChampionsLeague', u'Modric', u'Cristiano']",997,
12/2/2019 12:06,Who will be the winner of  #BallonDor2019 ?  #MESSI  #CristianoRonaldo  #VanDijk,PrinceC90072586,"[u'BallonDor2019', u'MESSI', u'CristianoRonaldo', u'VanDijk']",132,
12/2/2019 12:05,@LFC Let’s talk about 6️⃣ baby #Messi #BallonDor2019,_0biorah,"[u'Messi', u'BallonDor2019']",160,
12/2/2019 12:05,It is done 😈 Messi is Football and Football is Messi!! #messi https://t.co/FcjUaGz8ok,NationGreat,[u'messi'],208,
12/2/2019 12:05,#Messi  he was a true hero for Barcelona yesterday against Atletico Madrid.  #BarcaAtleti https://t.co/bu9v4CZL1M,EditsCalcio,"[u'Messi', u'BarcaAtleti']",17,
12/2/2019 12:03,#Messi 🐐 Now Barca Attack #BallonDor2019 https://t.co/KKAhm0EGuv,samsite121,"[u'Messi', u'BallonDor2019']",794,
12/2/2019 12:03,My #BallonDor2019 Top 5 not what I'd pick but what will happen because fifa is a joke and a scam #FIFA and everyone still Sucking  off Liverpool  #BallonDor #Messi #VanDijk #sadiomane  #Ronaldo #Salah 1 Messi 🇦🇷 2 Van Dijk  🇳🇱 3 Mo Salah  🇪🇬 4 Ronaldo 🇵🇹 5 Sadio Mane 🇸🇳,VanDammeBushell,"[u'BallonDor2019', u'FIFA', u'BallonDor', u'Messi', u'VanDijk', u'sadiomane', u'Ronaldo', u'Salah']",441,
12/2/2019 12:03,"Messi won #FifaTheBest prize, but Van Dijk was the most voted player by the journalists, #BallonDor is all voted from journalists. It is a fact that #VanDijk should win it. #Messi has the best stats, but didn’t win something interesting. #Ronaldo won three trophies last year.🤷🏻‍♂️",florentimeraj,"[u'FifaTheBest', u'BallonDor', u'VanDijk', u'Messi', u'Ronaldo']",997,
12/2/2019 12:01,"So this is how I was welcomed into December, I hope I replied well my people #mompha #CardiB #Ronaldo #MESSI #BalonDor #mtnbundlesdontexpire #MrPresident https://t.co/u5iFLZ8V8x",Dayve__,"[u'mompha', u'CardiB', u'Ronaldo', u'MESSI', u'BalonDor', u'mtnbundlesdontexpire', u'MrPresident']",42,
12/2/2019 12:00,Well messi has won it remains announcement The greatest player to ever touch the ball#BallonDor2019 #messi #LionelMessi https://t.co/4rZhO0rsks,no1lagosian,"[u'messi', u'LionelMessi']",212,
12/2/2019 12:00,IF YOU ARE INTERESTED IN OUR FIXED MATCH TODAY  CALL OR WHATSAPP +2348176784291  #Nigerian #Nigerians #Nigeria #ghana #SouthAfrica #africans #africa @danielmarven @Cutewalterr #JosChilling #OleIn #pique #firpo #AtletiBarca #mtnbundlesdontexpire #MUFC #BallonDor2019 #Messi https://t.co/XNtNyeQCjt,fixedmatch75,"[u'Nigerian', u'Nigerians', u'Nigeria', u'ghana', u'SouthAfrica', u'africans', u'africa', u'JosChilling', u'OleIn', u'pique', u'firpo', u'AtletiBarca', u'mtnbundlesdontexpire', u'MUFC', u'BallonDor2019', u'Messi']",1295,
12/2/2019 12:00,"“Messi is the best passer, best dribbler, best finisher I’ve ever seen.”   - Gary Lineker  #MESSI #BallonDor  #BallonDor2019  #MESSIX  #MessiBallonDor2019 https://t.co/7OXXwirrmg",Abel60559614,"[u'MESSI', u'BallonDor', u'BallonDor2019', u'MESSIX', u'MessiBallonDor2019']",44,
12/2/2019 11:59,The Ballon d'Or 2019 winner will be announced in Paris later today.  We'll take a look at the top 3 contenders' (2018/19) season  Could it be the 6th for either #Messi or #Ronaldo?  Or the 1st for #VanDijk?  Who deserve the Ballon d'Or 2019?  #BallonDor2019 #GetSporty #BetSporty https://t.co/10vbdF7vB3,sportybetng,"[u'Messi', u'Ronaldo', u'VanDijk', u'BallonDor2019', u'GetSporty', u'BetSporty']",6706,8391
12/2/2019 11:59,#BallonDor2019 #MESSI #MessiBallonDor2019 #BallonDor Picture of the day 📸 https://t.co/ismRvR07r3,Realmusaibrahim,"[u'BallonDor2019', u'MESSI', u'MessiBallonDor2019', u'BallonDor']",2824,1890
12/2/2019 11:58,Who's going to win? #BallonDor #Messi #Ronaldo #VanDijk #Salah,tuzuner_kemal,"[u'BallonDor', u'Messi', u'Ronaldo', u'VanDijk', u'Salah']",50,
12/2/2019 11:58,@FCBarcelona What do you need from the G.O.A.T 🐐 again  King Leo #Messi Messiah of Football @FCBarcelona,nat_ebube,[u'Messi'],1778,2910
12/2/2019 11:57,#BallonDor2019 #MESSI #MessiBallonDor2019 #BallonDor God of the game... The God of the game. https://t.co/uxwZqgMHDR,Realmusaibrahim,"[u'BallonDor2019', u'MESSI', u'MessiBallonDor2019', u'BallonDor']",2824,3029
12/2/2019 11:57,https://t.co/Lz8M56QyKv  Click to watch Nairamarley leaked sex tape  Don't forget to subscribe and share  #DavidoDidntCum #MrPresident #BallonDor2019 #Messi #OurPerfectWedding #Titans,Officialpstick1,"[u'DavidoDidntCum', u'MrPresident', u'BallonDor2019', u'Messi', u'OurPerfectWedding', u'Titans']",2675,2819
12/2/2019 11:57,Who else thinks Ronaldo isn't lucky to be in Messi's era??😒😒 #Messi,Qwamebernard1,[u'Messi'],24,
12/2/2019 11:56,"🕰️ Flashback! 🕰️  ""Messi is the best player in the world. I think he deserves the Ballon d'Or."" 🏆   Speaking after winning the #UCL in June, Virgil van Dijk backed Lionel Messi to win the #BallonDor   #Messi #VanDijk #Barca #LFC https://t.co/pzEk1a6En3",OmnisportNews,"[u'UCL', u'BallonDor', u'Messi', u'VanDijk', u'Barca', u'LFC']",5448,7292
12/2/2019 11:56,One scored the winner.. Other blocked it.  Choose your GOAT wisely. #MessiBallonDor2019 #MESSI #BallonDor2019 #BalaSahebThackeray #GOAT https://t.co/Mp9Wy7nDxI,Realmusaibrahim,"[u'MessiBallonDor2019', u'MESSI', u'BallonDor2019', u'BalaSahebThackeray', u'GOAT']",2824,2859
12/2/2019 11:53,"So I hopped on the @5AliveNG competition, about creativity.. Here's the link to the post. Please help like it and tag them. It's not a computer work is hand drawn!🙏 https://t.co/2RCQ7JcRWx   #MessiBallonDor2019 #MESSI #Ronaldo #TachaOurOnlyHype #MondayMotivation #UnbotheredMery https://t.co/TR051d0x5f",I_spitINK,"[u'MessiBallonDor2019', u'MESSI', u'Ronaldo', u'TachaOurOnlyHype', u'MondayMotivation', u'UnbotheredMery']",2714,3829
12/2/2019 11:53,"Give the #BallonDor to #VanDijk  The man deserves more than #Ronaldo and #Messi. I’m a big fan of #Cristiano but tbh Van Dijk deserves it. If they give it to Messi, that would be the biggest robbery ever. Ronaldo had better stats last year than Messi this year, but didn’t win it.",florentimeraj,"[u'BallonDor', u'VanDijk', u'Ronaldo', u'Messi', u'Cristiano']",997,
12/2/2019 11:52,"#BallonDor2019: Finalists, live streaming, time in India (IST) &amp; where to watch on TV  #BallonDor #MESSI #Ronaldo #VanDijk   https://t.co/0wB6y3YCNw",dna,"[u'BallonDor2019', u'BallonDor', u'MESSI', u'Ronaldo', u'VanDijk']",748291,76532
12/2/2019 11:52,Anything else would be wrong.   Numero 6 incoming!!  #BallonDor2019 #MESSI https://t.co/klKvdvbWfP,PBX1_ChelseaFC,"[u'BallonDor2019', u'MESSI']",4161,
12/2/2019 11:52,"No footballer is ever lucky than #Ronaldo, he always gets front row seats with Mateo Messi to see #Messi win awards.,😂😂 #BallonDor2019",lenrickmongare,"[u'Ronaldo', u'Messi', u'BallonDor2019']",1080,
12/2/2019 11:51,"Beautiful place with great shows, fantastic choreography, fabulous costumes and wonderful acting &amp; music.. Just want to go there, grab a beer &amp; order one of their delicious pizzas 😍 #Messi #BallonDor2019 #BallonDor @sofya_leb @WeAreMessi @FCBarcelona https://t.co/KBkB9iYkum",puneetbohra12,"[u'Messi', u'BallonDor2019', u'BallonDor']",341,
12/2/2019 11:51,Diego Simeone has never won a game against Barcelona in his managerial career in La Liga.  #BallonDor2019 #MESSI #AtletiBarca https://t.co/cCOLCou33U,Realmusaibrahim,"[u'BallonDor2019', u'MESSI', u'AtletiBarca']",2824,7622
12/2/2019 11:49,Robert Lewandowski is currently in the process of having the greatest season of his career - Minutes per goal or assist = 64 minutes  Minutes per goal or assist for Lionel Messi this season = 58 minutes   Madness.😳 #BallonDor2019 #BallonDor #Lewandowski #MESSI https://t.co/4hvs1wOBDf,Realmusaibrahim,"[u'BallonDor2019', u'BallonDor', u'Lewandowski', u'MESSI']",2824,1844
12/2/2019 11:49,TODAY GAME IS OUT . HURRY UP AND PURCHASE NOW BEFORE ITS TOO LATE  TIME : 12:30 PM  CALL OR WHATSAPP +2348134774854  #MondayMotivation #BallonDor2019 #MondayMood #newpacksnaija #Messi #bond #ronaldo #easter #Nigerian #Nigerians #Nigeria #ghana #SouthAfrica #africans #africa https://t.co/TwiXEmZv5C,fixed_chris,"[u'MondayMotivation', u'BallonDor2019', u'MondayMood', u'newpacksnaija', u'Messi', u'bond', u'ronaldo', u'easter', u'Nigerian', u'Nigerians', u'Nigeria', u'ghana', u'SouthAfrica', u'africans', u'africa']",664,
12/2/2019 11:49,"@FilGoal #portadas Spain , Monday 2, December  #MESSI y el @FCBarcelona_es owners of the weekend https://t.co/Q0fJCkUG6x",Dashboardsport,"[u'portadas', u'MESSI']",494,
12/2/2019 11:49,It's come 🔥🔥🔥🔥#Messi ❤️🐎🐎🐎 https://t.co/6p53xDpkdL,Ahmed10Roaa,[u'Messi'],517,
12/2/2019 11:49,"@FCBarcelona I think it is only fair to include Ciutat Esportiva Joan Gamper on this list If Santiago Bernabeu is also here. I mean, both of them are #MESSI‘s training pitch.",alozie_,[u'MESSI'],949,
12/2/2019 11:48,Driving Tips for drivers on how to drive during harmattan season 1.) Allow More Distance Between Vehicles. ... 2.) Drive slow and cautiously. ... 3.) Use caution at all times. ... 4.) Use fog lights or driving lights (if equipped) ... #Ronaldo #BallonDor2019 Mr President #Messi https://t.co/TxqSiDLY0A,xnetnigeria,"[u'Ronaldo', u'BallonDor2019', u'Messi']",1145,
12/2/2019 11:48,#MESSI deserves to win the #BallonDor2019 but I lost all respect for the award last year when they gave it Modric and had Messi in 5th place. Can’t be taking seriously after that anymore. Modrić a class player but not the best in the world,cd27_dodge,"[u'MESSI', u'BallonDor2019']",295,
12/2/2019 11:46,If I was to give the award. Messi Van Dijk Mane Alisson  Salah Ronaldo  Bernardo Silva Frank De jong Aguero Ter Stegen  #BallonDor2019 #MESSI #MESSIX https://t.co/rVuyTt6LZx,bagOfNuts_,"[u'BallonDor2019', u'MESSI', u'MESSIX']",674,
12/2/2019 11:46,"@beINSPORTS_EN #portadas Espain , Monday 2, December  #MESSI y el @FCBarcelona_es owners of the weekend https://t.co/Q0fJCkUG6x",Dashboardsport,"[u'portadas', u'MESSI']",494,
12/2/2019 11:46,Today is the day! The Goat and his six Ballon Dor. #BallonDor2019 #MESSI,TheRamiMohamed,"[u'BallonDor2019', u'MESSI']",1476,
12/2/2019 11:45,"Stop at nothing Dream BIG, Live LARGE, Stay TRUE, Have FAITH, Work SMART AND SUCCEED. . HAPPY NEW MONTH . . videocredit: luxuryworldcentral   #LetsRideTogether #UnbotheredMercy  #BallonDor2019  #MESSI #Ronaldo #TwitterMomentsOfTheDecade https://t.co/8YBZIdoDHs",jekaloHQ,"[u'LetsRideTogether', u'UnbotheredMercy', u'BallonDor2019', u'MESSI', u'Ronaldo', u'TwitterMomentsOfTheDecade']",1251,
12/2/2019 11:44,@ChampionsLeague #Messi  of course,SerD59827653,[u'Messi'],6,
12/2/2019 11:43,#Messi and Rapinoe expected to take Ballon d'Or honours https://t.co/2rJigumj67,AO_Sports,[u'Messi'],16998,18631
12/2/2019 11:43,@lukamodric10 to present Ballon Dor trophy to Lionel Messi tonight.  #Messi #Modric #BallonDor https://t.co/4RFhlSNGjj,AsimQamar6,"[u'Messi', u'Modric', u'BallonDor']",71,
12/2/2019 11:43,How people are proud dragging a 34 year old that will be 35 by February amazes me fr 😐 Do you know what 35 in football means ?   35 year old attacker Not center back or goalkeeper o   #Ronaldo #MESSI #BallonDor #BallonDor2019 #CR7,official_micolo,"[u'Ronaldo', u'MESSI', u'BallonDor', u'BallonDor2019', u'CR7']",1434,
12/2/2019 11:40,If this was any other player it wouldn't be a contest and they'd have given him ballon d'or since june. But it's just another season for messi we're already used to LMAO standards. #messi #BallonDor2019 https://t.co/IFuWV9fXkc,Goldenboycarter,"[u'messi', u'BallonDor2019']",589,
